State,County,Q1 2026 % Underwater,Q1 2025 % underwater,2025_pct,2026_pct,Change,Report
South Carolina,Lancaster,0.0373614012534147,0.0313653136531365,3.13653136531365,3.7361401253414703,0.5996087600278202,"- **Lancaster, South Carolina**: +0.6% (from 3.1% to 3.7%)"
California,Alameda,0.0189217124566551,0.0129619158489938,1.29619158489938,1.89217124566551,0.5959796607661301,"- **Alameda, California**: +0.6% (from 1.3% to 1.9%)"
Maryland,Harford,0.0315879971157579,0.0256907619313424,2.56907619313424,3.1587997115757904,0.5897235184415504,"- **Harford, Maryland**: +0.6% (from 2.6% to 3.2%)"
Arizona,Coconino,0.0201218294387857,0.0142267323285081,1.42267323285081,2.01218294387857,0.5895097110277601,"- **Coconino, Arizona**: +0.6% (from 1.4% to 2.0%)"
Virginia,Richmond City,0.0298097414435001,0.0239508486931167,2.39508486931167,2.98097414435001,0.58588927503834,"- **Richmond City, Virginia**: +0.6% (from 2.4% to 3.0%)"
Maine,Penobscot,0.03117771624043,0.02532981530343,2.5329815303429997,3.117771624043,0.5847900937000001,"- **Penobscot, Maine**: +0.6% (from 2.5% to 3.1%)"
Arkansas,Benton,0.0333562971626319,0.0275113453130973,2.75113453130973,3.33562971626319,0.5844951849534601,"- **Benton, Arkansas**: +0.6% (from 2.8% to 3.3%)"
North Carolina,Iredell,0.0258561982381757,0.0200141168970149,2.0014116897014897,2.58561982381757,0.5842081341160803,"- **Iredell, North Carolina**: +0.6% (from 2.0% to 2.6%)"
California,Contra Costa,0.0231292316315843,0.017321433844155,1.7321433844155,2.31292316315843,0.5807797787429299,"- **Contra Costa, California**: +0.6% (from 1.7% to 2.3%)"
Maine,Kennebec,0.0320057384888646,0.0262300762300762,2.62300762300762,3.20057384888646,0.5775662258788401,"- **Kennebec, Maine**: +0.6% (from 2.6% to 3.2%)"
Ohio,Mahoning,0.0322879421014086,0.0266275428646506,2.66275428646506,3.2287942101408595,0.5660399236757994,"- **Mahoning, Ohio**: +0.6% (from 2.7% to 3.2%)"
California,El Dorado,0.0251008614109693,0.0194517543859649,1.9451754385964901,2.51008614109693,0.5649107025004398,"- **El Dorado, California**: +0.6% (from 1.9% to 2.5%)"
Tennessee,Bradley,0.030155109489051,0.0245173296115375,2.4517329611537497,3.0155109489051,0.5637779877513505,"- **Bradley, Tennessee**: +0.6% (from 2.5% to 3.0%)"
California,Marin,0.0201190948789202,0.0144929836815035,1.44929836815035,2.0119094878920203,0.5626111197416703,"- **Marin, California**: +0.6% (from 1.4% to 2.0%)"
Texas,Bell,0.0329997186382089,0.0273757604377899,2.73757604377899,3.29997186382089,0.5623958200419001,"- **Bell, Texas**: +0.6% (from 2.7% to 3.3%)"
California,Napa,0.0265102639296187,0.0208947017006401,2.08947017006401,2.65102639296187,0.5615562228978601,"- **Napa, California**: +0.6% (from 2.1% to 2.7%)"
Florida,Indian River,0.0210043739620611,0.0155147425693173,1.55147425693173,2.10043739620611,0.5489631392743801,"- **Indian River, Florida**: +0.5% (from 1.6% to 2.1%)"
North Carolina,Catawba,0.028613560956243,0.0231280716970222,2.31280716970222,2.8613560956243003,0.5485489259220802,"- **Catawba, North Carolina**: +0.5% (from 2.3% to 2.9%)"
Pennsylvania,Dauphin,0.0389241960790528,0.0334519686547392,3.3451968654739197,3.89241960790528,0.5472227424313605,"- **Dauphin, Pennsylvania**: +0.5% (from 3.3% to 3.9%)"
Pennsylvania,Montgomery,0.0234671558597332,0.0179956855769594,1.7995685576959402,2.34671558597332,0.54714702827738,"- **Montgomery, Pennsylvania**: +0.5% (from 1.8% to 2.3%)"
California,Placer,0.0251184952145365,0.0196552158047061,1.96552158047061,2.5118495214536503,0.5463279409830402,"- **Placer, California**: +0.5% (from 2.0% to 2.5%)"
Florida,Martin,0.0165060851926977,0.0110529674537332,1.10529674537332,1.65060851926977,0.5453117738964499,"- **Martin, Florida**: +0.5% (from 1.1% to 1.7%)"
South Carolina,Berkeley,0.0197403521252,0.0143860289088504,1.43860289088504,1.9740352125199998,0.5354323216349599,"- **Berkeley, South Carolina**: +0.5% (from 1.4% to 2.0%)"
North Carolina,Gaston,0.033861374477357,0.028616014429605,2.8616014429605,3.3861374477357002,0.5245360047752001,"- **Gaston, North Carolina**: +0.5% (from 2.9% to 3.4%)"
Oregon,Washington,0.0186497004678822,0.013502464033944,1.3502464033944,1.86497004678822,0.51472364339382,"- **Washington, Oregon**: +0.5% (from 1.4% to 1.9%)"
Kentucky,Fayette,0.061360306448481,0.056227978896252,5.6227978896252,6.1360306448481,0.5132327552228997,"- **Fayette, Kentucky**: +0.5% (from 5.6% to 6.1%)"
Florida,Clay,0.022003987299712,0.0168793976520568,1.6879397652056798,2.2003987299712002,0.5124589647655204,"- **Clay, Florida**: +0.5% (from 1.7% to 2.2%)"
Texas,Tom Green,0.0360754160522435,0.0309863814302255,3.09863814302255,3.60754160522435,0.5089034622018,"- **Tom Green, Texas**: +0.5% (from 3.1% to 3.6%)"
Indiana,Tippecanoe,0.0262165337290545,0.0211519177738781,2.11519177738781,2.6216533729054503,0.5064615955176404,"- **Tippecanoe, Indiana**: +0.5% (from 2.1% to 2.6%)"
New York,Chautauqua,0.0422888116179177,0.037238967184446,3.7238967184445997,4.22888116179177,0.50498444334717,"- **Chautauqua, New York**: +0.5% (from 3.7% to 4.2%)"
Wisconsin,Washington,0.0263147057612321,0.0212655151462546,2.12655151462546,2.63147057612321,0.5049190614977497,"- **Washington, Wisconsin**: +0.5% (from 2.1% to 2.6%)"
Nevada,Clark,0.0198103266596417,0.0147793198251023,1.47793198251023,1.98103266596417,0.50310068345394,"- **Clark, Nevada**: +0.5% (from 1.5% to 2.0%)"
Arizona,Yuma,0.0206142196045435,0.0155999793377757,1.55999793377757,2.06142196045435,0.50142402667678,"- **Yuma, Arizona**: +0.5% (from 1.6% to 2.1%)"
Montana,Yellowstone,0.0276065903659917,0.0225997859991569,2.25997859991569,2.76065903659917,0.5006804366834801,"- **Yellowstone, Montana**: +0.5% (from 2.3% to 2.8%)"
Tennessee,Washington,0.0234164536851557,0.0184193017473824,1.8419301747382402,2.34164536851557,0.49971519377732965,"- **Washington, Tennessee**: +0.5% (from 1.8% to 2.3%)"
Arkansas,Washington,0.0315914921122265,0.0266225386120477,2.66225386120477,3.15914921122265,0.4968953500178799,"- **Washington, Arkansas**: +0.5% (from 2.7% to 3.2%)"
North Carolina,Craven,0.0259137077871343,0.020983345849715,2.0983345849715,2.59137077871343,0.4930361937419301,"- **Craven, North Carolina**: +0.5% (from 2.1% to 2.6%)"
Illinois,Will,0.0244806458105056,0.0195999327618087,1.95999327618087,2.4480645810505597,0.48807130486968964,"- **Will, Illinois**: +0.5% (from 2.0% to 2.4%)"
Florida,Bay,0.0354755976561768,0.0305953799438828,3.05953799438828,3.5475597656176796,0.4880217712293997,"- **Bay, Florida**: +0.5% (from 3.1% to 3.5%)"
Georgia,Gwinnett,0.018886083340993,0.0140221201663088,1.40221201663088,1.8886083340992998,0.4863963174684198,"- **Gwinnett, Georgia**: +0.5% (from 1.4% to 1.9%)"
Oregon,Multnomah,0.0239725048179473,0.0191147745693877,1.91147745693877,2.39725048179473,0.48577302485595997,"- **Multnomah, Oregon**: +0.5% (from 1.9% to 2.4%)"
California,Madera,0.0231700727839049,0.018334379439067,1.8334379439067,2.31700727839049,0.48356933448379014,"- **Madera, California**: +0.5% (from 1.8% to 2.3%)"
Pennsylvania,Monroe,0.0208234122689293,0.0160008779631255,1.60008779631255,2.0823412268929298,0.48225343058037984,"- **Monroe, Pennsylvania**: +0.5% (from 1.6% to 2.1%)"
Tennessee,Montgomery,0.0260671830803645,0.0213019514375093,2.13019514375093,2.60671830803645,0.4765231642855201,"- **Montgomery, Tennessee**: +0.5% (from 2.1% to 2.6%)"
Kansas,Wyandotte,0.0615265401007361,0.0568356966707768,5.68356966707768,6.15265401007361,0.46908434299592994,"- **Wyandotte, Kansas**: +0.5% (from 5.7% to 6.2%)"
New Mexico,San Juan,0.0402013468471532,0.0355155595246273,3.55155595246273,4.02013468471532,0.4685787322525896,"- **San Juan, New Mexico**: +0.5% (from 3.6% to 4.0%)"
California,Shasta,0.0332568807339449,0.0285839106284715,2.8583910628471503,3.32568807339449,0.46729701054733974,"- **Shasta, California**: +0.5% (from 2.9% to 3.3%)"
West Virginia,Kanawha,0.0351648351648351,0.0305151992531652,3.05151992531652,3.51648351648351,0.46496359116699004,"- **Kanawha, West Virginia**: +0.5% (from 3.1% to 3.5%)"
Arizona,Pima,0.0212108349576978,0.0166290400225759,1.66290400225759,2.12108349576978,0.4581794935121899,"- **Pima, Arizona**: +0.5% (from 1.7% to 2.1%)"
Massachusetts,Norfolk,0.0155358645843074,0.0109576712464862,1.09576712464862,1.55358645843074,0.4578193337821199,"- **Norfolk, Massachusetts**: +0.5% (from 1.1% to 1.6%)"
Arizona,Yavapai,0.0265646105357946,0.0219870132130982,2.19870132130982,2.6564610535794597,0.45775973226963984,"- **Yavapai, Arizona**: +0.5% (from 2.2% to 2.7%)"
Texas,Parker,0.0264139336383559,0.0218377224741796,2.1837722474179597,2.64139336383559,0.45762111641763026,"- **Parker, Texas**: +0.5% (from 2.2% to 2.6%)"
Virginia,Hampton City,0.0208460031083181,0.016275764036958,1.6275764036958,2.08460031083181,0.45702390713601004,"- **Hampton City, Virginia**: +0.5% (from 1.6% to 2.1%)"
Missouri,Saint Charles,0.0237332467327288,0.0191748214758,1.9174821475800001,2.37332467327288,0.45584252569287975,"- **Saint Charles, Missouri**: +0.5% (from 1.9% to 2.4%)"
Virginia,Arlington,0.020299724565703,0.0157417917800004,1.5741791780000398,2.0299724565703,0.4557932785702603,"- **Arlington, Virginia**: +0.5% (from 1.6% to 2.0%)"
Tennessee,Sumner,0.0241602955072588,0.019613063542776,1.9613063542776001,2.41602955072588,0.45472319644827985,"- **Sumner, Tennessee**: +0.5% (from 2.0% to 2.4%)"
North Carolina,Onslow,0.0211820534943917,0.0166956444206678,1.66956444206678,2.11820534943917,0.44864090737239026,"- **Onslow, North Carolina**: +0.4% (from 1.7% to 2.1%)"
Texas,Hunt,0.0391084945332212,0.0346453661822731,3.4645366182273105,3.9108494533221196,0.4463128350948091,"- **Hunt, Texas**: +0.4% (from 3.5% to 3.9%)"
Michigan,Washtenaw,0.0253214131374243,0.0208953988745448,2.08953988745448,2.53214131374243,0.4426014262879501,"- **Washtenaw, Michigan**: +0.4% (from 2.1% to 2.5%)"
California,Santa Cruz,0.0172923727898793,0.012873513976652,1.2873513976652,1.72923727898793,0.44188588132273,"- **Santa Cruz, California**: +0.4% (from 1.3% to 1.7%)"
New Jersey,Hunterdon,0.0168125149844162,0.0124150072850898,1.2415007285089799,1.6812514984416198,0.43975076993263995,"- **Hunterdon, New Jersey**: +0.4% (from 1.2% to 1.7%)"
Florida,Saint Johns,0.0158982179789834,0.0115276903371469,1.15276903371469,1.58982179789834,0.4370527641836499,"- **Saint Johns, Florida**: +0.4% (from 1.2% to 1.6%)"
Maryland,Montgomery,0.0244464742272975,0.0200822541127056,2.0082254112705598,2.44464742272975,0.43642201145919035,"- **Montgomery, Maryland**: +0.4% (from 2.0% to 2.4%)"
Oregon,Deschutes,0.0206324236828306,0.0162916627765848,1.6291662776584799,2.0632423682830603,0.4340760906245804,"- **Deschutes, Oregon**: +0.4% (from 1.6% to 2.1%)"
Ohio,Trumbull,0.0375222722985012,0.0332086800800589,3.32086800800589,3.75222722985012,0.4313592218442297,"- **Trumbull, Ohio**: +0.4% (from 3.3% to 3.8%)"
Pennsylvania,Westmoreland,0.0567742932179823,0.0524837415248374,5.24837415248374,5.67742932179823,0.4290551693144895,"- **Westmoreland, Pennsylvania**: +0.4% (from 5.2% to 5.7%)"
Indiana,Porter,0.0277798727908087,0.0234915365074574,2.34915365074574,2.77798727908087,0.42883362833513017,"- **Porter, Indiana**: +0.4% (from 2.3% to 2.8%)"
Texas,Jefferson,0.0414741649407891,0.0372034217463818,3.7203421746381795,4.14741649407891,0.4270743194407305,"- **Jefferson, Texas**: +0.4% (from 3.7% to 4.1%)"
California,Los Angeles,0.0164514656439203,0.0121822297852661,1.2182229785266099,1.64514656439203,0.4269235858654201,"- **Los Angeles, California**: +0.4% (from 1.2% to 1.6%)"
Tennessee,Blount,0.0210135430318916,0.0167620420853422,1.67620420853422,2.10135430318916,0.42515009465494025,"- **Blount, Tennessee**: +0.4% (from 1.7% to 2.1%)"
Ohio,Clark,0.0441821905783673,0.0399610136452241,3.99610136452241,4.41821905783673,0.4221176933143198,"- **Clark, Ohio**: +0.4% (from 4.0% to 4.4%)"
North Carolina,Moore,0.0228332724986819,0.0186136851050054,1.8613685105005402,2.28332724986819,0.4219587393676498,"- **Moore, North Carolina**: +0.4% (from 1.9% to 2.3%)"
Indiana,Delaware,0.0429874748724292,0.038772722496585,3.8772722496584997,4.29874748724292,0.4214752375844206,"- **Delaware, Indiana**: +0.4% (from 3.9% to 4.3%)"
California,Humboldt,0.0317254639692359,0.0275374376039933,2.75374376039933,3.17254639692359,0.41880263652425986,"- **Humboldt, California**: +0.4% (from 2.8% to 3.2%)"
North Carolina,Randolph,0.0263299301450832,0.022151753297486,2.2151753297486,2.6329930145083202,0.41781768475972036,"- **Randolph, North Carolina**: +0.4% (from 2.2% to 2.6%)"
Kansas,Shawnee,0.0384378686086466,0.0342698523879938,3.42698523879938,3.8437868608646597,0.4168016220652797,"- **Shawnee, Kansas**: +0.4% (from 3.4% to 3.8%)"
Kansas,Douglas,0.0281373844121532,0.023985158355051,2.3985158355051,2.8137384412153197,0.41522260571021974,"- **Douglas, Kansas**: +0.4% (from 2.4% to 2.8%)"
Ohio,Richland,0.050978242536684,0.0468347915594441,4.68347915594441,5.0978242536684,0.41434509772398975,"- **Richland, Ohio**: +0.4% (from 4.7% to 5.1%)"
Florida,Palm Beach,0.0148964447890131,0.0107530634538937,1.07530634538937,1.48964447890131,0.4143381335119398,"- **Palm Beach, Florida**: +0.4% (from 1.1% to 1.5%)"
California,Sacramento,0.0182109867888524,0.0140695192840551,1.4069519284055099,1.82109867888524,0.41414675047973004,"- **Sacramento, California**: +0.4% (from 1.4% to 1.8%)"
Washington,Grant,0.03098645540506,0.0268687788692993,2.68687788692993,3.098645540506,0.4117676535760699,"- **Grant, Washington**: +0.4% (from 2.7% to 3.1%)"
Florida,Flagler,0.01931330472103,0.0152280085606102,1.52280085606102,1.931330472103,0.40852961604198,"- **Flagler, Florida**: +0.4% (from 1.5% to 1.9%)"
Michigan,Eaton,0.0203876747239169,0.0163414060663061,1.63414060663061,2.03876747239169,0.4046268657610803,"- **Eaton, Michigan**: +0.4% (from 1.6% to 2.0%)"
Florida,Broward,0.0148396692187388,0.0108044304960273,1.08044304960273,1.48396692187388,0.40352387227115005,"- **Broward, Florida**: +0.4% (from 1.1% to 1.5%)"
Oklahoma,Cleveland,0.0312702294468819,0.0272833169524225,2.72833169524225,3.12702294468819,0.39869124944594025,"- **Cleveland, Oklahoma**: +0.4% (from 2.7% to 3.1%)"
Minnesota,Stearns,0.0341726618705036,0.0302197802197802,3.02197802197802,3.41726618705036,0.39528816507233966,"- **Stearns, Minnesota**: +0.4% (from 3.0% to 3.4%)"
Maryland,Saint Marys,0.0304136253041362,0.0264926848556741,2.64926848556741,3.04136253041362,0.39209404484621,"- **Saint Marys, Maryland**: +0.4% (from 2.6% to 3.0%)"
Pennsylvania,Schuylkill,0.0510271218656334,0.0471245070862452,4.71245070862452,5.10271218656334,0.3902614779388198,"- **Schuylkill, Pennsylvania**: +0.4% (from 4.7% to 5.1%)"
Georgia,Dekalb,0.0283688402932159,0.0244986400489322,2.44986400489322,2.83688402932159,0.38702002442837014,"- **Dekalb, Georgia**: +0.4% (from 2.4% to 2.8%)"
Ohio,Franklin,0.0395096827653206,0.0356796351125415,3.56796351125415,3.9509682765320604,0.3830047652779105,"- **Franklin, Ohio**: +0.4% (from 3.6% to 4.0%)"
New Jersey,Mercer,0.0376464627272151,0.0338306664435318,3.3830666443531796,3.7646462727215098,0.38157962836833015,"- **Mercer, New Jersey**: +0.4% (from 3.4% to 3.8%)"
Texas,Brazoria,0.0201236294725443,0.0163124360524602,1.63124360524602,2.01236294725443,0.38111934200841,"- **Brazoria, Texas**: +0.4% (from 1.6% to 2.0%)"
Pennsylvania,Lancaster,0.0278387620687685,0.024118571381805,2.4118571381805,2.78387620687685,0.37201906869635026,"- **Lancaster, Pennsylvania**: +0.4% (from 2.4% to 2.8%)"
Texas,Harris,0.0198430514193758,0.01613104385203,1.613104385203,1.98430514193758,0.37120075673457986,"- **Harris, Texas**: +0.4% (from 1.6% to 2.0%)"
Maryland,Cecil,0.0335445973102488,0.0298611921147789,2.98611921147789,3.35445973102488,0.3683405195469902,"- **Cecil, Maryland**: +0.4% (from 3.0% to 3.4%)"
Michigan,Saginaw,0.031797285464098,0.0281149092528671,2.81149092528671,3.1797285464098,0.36823762112309,"- **Saginaw, Michigan**: +0.4% (from 2.8% to 3.2%)"
Oregon,Clackamas,0.0221422407442487,0.0184893951630042,1.8489395163004199,2.21422407442487,0.36528455812445015,"- **Clackamas, Oregon**: +0.4% (from 1.8% to 2.2%)"
Massachusetts,Middlesex,0.0154344650821809,0.0118335245878697,1.1833524587869702,1.5434465082180902,0.36009404943112,"- **Middlesex, Massachusetts**: +0.4% (from 1.2% to 1.5%)"
Florida,Sumter,0.0222368750142106,0.0186425999361867,1.8642599936186701,2.22368750142106,0.3594275078023901,"- **Sumter, Florida**: +0.4% (from 1.9% to 2.2%)"
Massachusetts,Barnstable,0.0146886131444005,0.01113016215157,1.113016215157,1.46886131444005,0.35584509928304997,"- **Barnstable, Massachusetts**: +0.4% (from 1.1% to 1.5%)"
Wisconsin,Eau Claire,0.0359347337193167,0.0324202919779307,3.24202919779307,3.59347337193167,0.35144417413859985,"- **Eau Claire, Wisconsin**: +0.4% (from 3.2% to 3.6%)"
Virginia,Henrico,0.0147696948601925,0.0112604687170103,1.12604687170103,1.4769694860192502,0.35092261431822025,"- **Henrico, Virginia**: +0.4% (from 1.1% to 1.5%)"
California,Ventura,0.0145272723272239,0.0110219668955802,1.10219668955802,1.45272723272239,0.35053054316436993,"- **Ventura, California**: +0.4% (from 1.1% to 1.5%)"
Ohio,Allen,0.060764608371322,0.0573000467119946,5.7300046711994606,6.0764608371322,0.3464561659327394,"- **Allen, Ohio**: +0.3% (from 5.7% to 6.1%)"
Arizona,Cochise,0.0329380212043749,0.0294745656269625,2.94745656269625,3.2938021204374897,0.34634555774123976,"- **Cochise, Arizona**: +0.3% (from 2.9% to 3.3%)"
Georgia,Fayette,0.0173539959016393,0.0138928902973846,1.38928902973846,1.7353995901639299,0.34611056042546995,"- **Fayette, Georgia**: +0.3% (from 1.4% to 1.7%)"
Illinois,Mclean,0.0445616239993442,0.0411218027798338,4.11218027798338,4.45616239993442,0.34398212195103994,"- **Mclean, Illinois**: +0.3% (from 4.1% to 4.5%)"
South Carolina,Florence,0.0858154191487524,0.0823838737949167,8.23838737949167,8.58154191487524,0.34315453538357055,"- **Florence, South Carolina**: +0.3% (from 8.2% to 8.6%)"
New Jersey,Sussex,0.0180877948333957,0.0146575569162391,1.46575569162391,1.80877948333957,0.34302379171566,"- **Sussex, New Jersey**: +0.3% (from 1.5% to 1.8%)"
Delaware,New Castle,0.0254924681344148,0.0220738762794837,2.20738762794837,2.54924681344148,0.3418591854931101,"- **New Castle, Delaware**: +0.3% (from 2.2% to 2.5%)"
Indiana,St Joseph,0.0359170000930492,0.0325078861373982,3.25078861373982,3.59170000930492,0.3409113955651,"- **St Joseph, Indiana**: +0.3% (from 3.3% to 3.6%)"
Idaho,Ada,0.0266309737643297,0.0232336657166615,2.32336657166615,2.6630973764329697,0.3397308047668197,"- **Ada, Idaho**: +0.3% (from 2.3% to 2.7%)"
Indiana,Johnson,0.0275786412225425,0.0241898798533622,2.41898798533622,2.75786412225425,0.33887613691802976,"- **Johnson, Indiana**: +0.3% (from 2.4% to 2.8%)"
Tennessee,Wilson,0.0208970976253298,0.0175132303999127,1.75132303999127,2.0897097625329804,0.3383867225417103,"- **Wilson, Tennessee**: +0.3% (from 1.8% to 2.1%)"
Wisconsin,Outagamie,0.0254908131399937,0.0221260343730108,2.21260343730108,2.54908131399937,0.3364778766982903,"- **Outagamie, Wisconsin**: +0.3% (from 2.2% to 2.5%)"
Arizona,Maricopa,0.0202641077010625,0.0169049228566884,1.69049228566884,2.02641077010625,0.3359184844374101,"- **Maricopa, Arizona**: +0.3% (from 1.7% to 2.0%)"
Maine,Androscoggin,0.0210327969036463,0.0176875717416257,1.76875717416257,2.10327969036463,0.33452251620205997,"- **Androscoggin, Maine**: +0.3% (from 1.8% to 2.1%)"
Washington,Benton,0.0217804256788844,0.0184993958035812,1.84993958035812,2.17804256788844,0.32810298753031986,"- **Benton, Washington**: +0.3% (from 1.8% to 2.2%)"
Illinois,Kane,0.0291934998971502,0.0259137851471126,2.59137851471126,2.9193499897150197,0.32797147500375967,"- **Kane, Illinois**: +0.3% (from 2.6% to 2.9%)"
Pennsylvania,Cumberland,0.023397889531863,0.0201238674581441,2.01238674581441,2.3397889531863,0.3274022073718901,"- **Cumberland, Pennsylvania**: +0.3% (from 2.0% to 2.3%)"
Virginia,Stafford,0.0124615020137408,0.0092039860156491,0.9203986015649099,1.24615020137408,0.32575159980917,"- **Stafford, Virginia**: +0.3% (from 0.9% to 1.2%)"
Oregon,Lane,0.0188541571657524,0.0156038168735008,1.56038168735008,1.88541571657524,0.3250340292251601,"- **Lane, Oregon**: +0.3% (from 1.6% to 1.9%)"
Massachusetts,Worcester,0.0154939422180801,0.0122526396932782,1.22526396932782,1.54939422180801,0.3241302524801899,"- **Worcester, Massachusetts**: +0.3% (from 1.2% to 1.5%)"
Washington,Yakima,0.0229517844381857,0.0197153868959383,1.97153868959383,2.29517844381857,0.3236397542247398,"- **Yakima, Washington**: +0.3% (from 2.0% to 2.3%)"
Maine,York,0.0172174300756263,0.0139937269499879,1.3993726949987901,1.7217430075626299,0.32237031256383974,"- **York, Maine**: +0.3% (from 1.4% to 1.7%)"
Indiana,Hendricks,0.0247499874365546,0.0215289180806422,2.15289180806422,2.47499874365546,0.32210693559124026,"- **Hendricks, Indiana**: +0.3% (from 2.2% to 2.5%)"
North Carolina,New Hanover,0.0191169273998768,0.0159297997946611,1.59297997946611,1.91169273998768,0.31871276052157005,"- **New Hanover, North Carolina**: +0.3% (from 1.6% to 1.9%)"
Tennessee,Knox,0.025821481517684,0.0226436620067625,2.2643662006762497,2.5821481517684,0.31778195109215046,"- **Knox, Tennessee**: +0.3% (from 2.3% to 2.6%)"
Nebraska,Sarpy,0.0244144039156275,0.0212644357731267,2.1264435773126698,2.44144039156275,0.3149968142500801,"- **Sarpy, Nebraska**: +0.3% (from 2.1% to 2.4%)"
New Jersey,Middlesex,0.0150406454072534,0.0119205710901212,1.19205710901212,1.50406454072534,0.31200743171322,"- **Middlesex, New Jersey**: +0.3% (from 1.2% to 1.5%)"
Minnesota,Dakota,0.0290817731277533,0.0259950551937876,2.59950551937876,2.90817731277533,0.3086717933965697,"- **Dakota, Minnesota**: +0.3% (from 2.6% to 2.9%)"
Minnesota,Hennepin,0.0236729903059528,0.0206285619157926,2.06285619157926,2.36729903059528,0.3044428390160201,"- **Hennepin, Minnesota**: +0.3% (from 2.1% to 2.4%)"
California,Riverside,0.0171491474075006,0.0141128799510522,1.41128799510522,1.71491474075006,0.30362674564484005,"- **Riverside, California**: +0.3% (from 1.4% to 1.7%)"
Arkansas,Sebastian,0.0559015001415227,0.0528800305168796,5.28800305168796,5.59015001415227,0.3021469624643096,"- **Sebastian, Arkansas**: +0.3% (from 5.3% to 5.6%)"
Virginia,Fairfax,0.0122774911437432,0.0092604900527271,0.9260490052727101,1.22774911437432,0.30170010910160994,"- **Fairfax, Virginia**: +0.3% (from 0.9% to 1.2%)"
Wisconsin,Milwaukee,0.045452685122928,0.0424566472256022,4.245664722560219,4.5452685122928,0.29960378973258095,"- **Milwaukee, Wisconsin**: +0.3% (from 4.2% to 4.5%)"
Michigan,Monroe,0.0251386223075282,0.0221829069134458,2.21829069134458,2.51386223075282,0.2955715394082401,"- **Monroe, Michigan**: +0.3% (from 2.2% to 2.5%)"
Ohio,Stark,0.0424126956634696,0.0394693779591124,3.94693779591124,4.2412695663469595,0.29433177043571934,"- **Stark, Ohio**: +0.3% (from 3.9% to 4.2%)"
Pennsylvania,Erie,0.0267705037722073,0.0238600311625898,2.38600311625898,2.6770503772207297,0.2910472609617498,"- **Erie, Pennsylvania**: +0.3% (from 2.4% to 2.7%)"
Ohio,Wayne,0.0304886736002279,0.027581567440296,2.7581567440295998,3.04886736002279,0.29071061599319004,"- **Wayne, Ohio**: +0.3% (from 2.8% to 3.0%)"
North Carolina,Forsyth,0.0292159490171666,0.0263098694147768,2.63098694147768,2.92159490171666,0.29060796023897995,"- **Forsyth, North Carolina**: +0.3% (from 2.6% to 2.9%)"
California,Stanislaus,0.019617055140608,0.0167183497370904,1.6718349737090399,1.9617055140608,0.2898705403517601,"- **Stanislaus, California**: +0.3% (from 1.7% to 2.0%)"
California,Merced,0.0171103442609481,0.0142334029832219,1.4233402983221901,1.71103442609481,0.28769412777261993,"- **Merced, California**: +0.3% (from 1.4% to 1.7%)"
Virginia,Norfolk City,0.0273349576516997,0.0244683337228324,2.44683337228324,2.73349576516997,0.28666239288673,"- **Norfolk City, Virginia**: +0.3% (from 2.4% to 2.7%)"
North Carolina,Brunswick,0.0181205458261974,0.0152586240197782,1.52586240197782,1.81205458261974,0.2861921806419201,"- **Brunswick, North Carolina**: +0.3% (from 1.5% to 1.8%)"
California,Kern,0.0196019124952013,0.0167696843182518,1.67696843182518,1.96019124952013,0.28322281769494984,"- **Kern, California**: +0.3% (from 1.7% to 2.0%)"
Pennsylvania,Butler,0.0335927610295841,0.0307663044770441,3.07663044770441,3.3592761029584097,0.28264565525399954,"- **Butler, Pennsylvania**: +0.3% (from 3.1% to 3.4%)"
Utah,Weber,0.025512734486682,0.0226890011521758,2.26890011521758,2.5512734486682,0.2823733334506202,"- **Weber, Utah**: +0.3% (from 2.3% to 2.6%)"
Texas,Cameron,0.0336948031896536,0.0308822144807456,3.08822144807456,3.36948031896536,0.28125887089080015,"- **Cameron, Texas**: +0.3% (from 3.1% to 3.4%)"
Virginia,Alexandria City,0.0162622447019655,0.0134862414709933,1.3486241470993299,1.6262244701965503,0.2776003230972204,"- **Alexandria City, Virginia**: +0.3% (from 1.3% to 1.6%)"
Maryland,Baltimore,0.0362279731931861,0.0334688574063207,3.34688574063207,3.62279731931861,0.27591157868654026,"- **Baltimore, Maryland**: +0.3% (from 3.3% to 3.6%)"
Wisconsin,Brown,0.0282544927340773,0.0255046557466186,2.5504655746618603,2.82544927340773,0.2749836987458698,"- **Brown, Wisconsin**: +0.3% (from 2.6% to 2.8%)"
California,San Diego,0.012057474834769,0.009351645883522,0.9351645883522001,1.2057474834769,0.2705828951246999,"- **San Diego, California**: +0.3% (from 0.9% to 1.2%)"
Tennessee,Shelby,0.0664251207729468,0.0637486630126965,6.374866301269649,6.642512077294679,0.2676457760250299,"- **Shelby, Tennessee**: +0.3% (from 6.4% to 6.6%)"
New Jersey,Essex,0.0185389692263545,0.0158738557595639,1.58738557595639,1.85389692263545,0.26651134667906007,"- **Essex, New Jersey**: +0.3% (from 1.6% to 1.9%)"
New Hampshire,Rockingham,0.0125667653684314,0.0099175443359961,0.9917544335996099,1.25667653684314,0.26492210324353016,"- **Rockingham, New Hampshire**: +0.3% (from 1.0% to 1.3%)"
Texas,Ellis,0.0303457106274007,0.0276970160673297,2.76970160673297,3.0345710627400697,0.26486945600709966,"- **Ellis, Texas**: +0.3% (from 2.8% to 3.0%)"
